"USER_ID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","IIncome","IGender","IEducationLevel","IHouseholdStatus","Q98197113181","HasIncome","HasGender","HasHouseholdStatus","HasEducationLevel"
4756,1946,"Male","$75,000 - $100,000","Married (no kids)","Bachelor's Degree","Republican","No","No","No","No","Yes","Yes","Public","No","No","No","No","No","No","Yes","Science","Study first","Yes","No","Yes","No","Giving","","","","","","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","A.M.","Yes","Start","Yes","Yes","Me","No","No","Yes","Yes","No","TMI","Yes","Yes","Tunes","Technology","Yes","Yes","Yes","No","No","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Socialize","No","In-person","No","Yes","Yes","","","Yes","No","No","","Yes","","","No","No","No","Yes","Yes","Own","Optimist","","No","Yes","No","Yes","","","","No","Yes","Yes","Yes","","","","","$75,000 - $100,000","Male","Bachelor's Degree","Married (no kids)","Yes",1,1,1,1
4758,1990,"Female","","","Bachelor's Degree","Democrat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","over $150,000","Female","Bachelor's Degree","Single (no kids)","",0,1,0,1
4759,1965,"Female","","Single (no kids)","Master's Degree","Democrat","Yes","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Art","Study first","Yes","Yes","Yes","Yes","Giving","Yes","No","Idealist","Yes","Yes","Cool headed","Standard hours","No","Happy","No","Yes","No","Yes","P.M.","Yes","End","Yes","No","Me","Yes","No","Yes","Yes","Yes","TMI","No","No","Tunes","People","No","Yes","Yes","Yes","Yes","Demanding","No","Mac","Yes","Risk-friendly","Yes","Umm...","No","Socialize","No","Online","Yes","No","Yes","No","Yay people!","No","Yes","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","Rent","Optimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","Yes","No","Yes","No","No","Yes","Yes","","No","$75,000 - $100,000","Female","Master's Degree","Single (no kids)","No",0,1,1,1
4760,1983,"Female","over $150,000","Married (no kids)","Bachelor's Degree","Democrat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","Demanding","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","over $150,000","Female","Bachelor's Degree","Married (no kids)","",1,1,1,1
4761,1970,"Male","$75,000 - $100,000","Single (no kids)","High School Diploma","Democrat","","Yes","No","Yes","Yes","Yes","Public","Yes","Yes","Yes","Yes","Yes","No","Yes","Art","Study first","No","Yes","No","No","Giving","No","No","Pragmatist","Yes","Yes","Hot headed","Odd hours","No","Right","No","Yes","No","Yes","","No","Start","Yes","No","","Yes","No","Yes","Yes","Yes","Mysterious","No","No","Tunes","People","No","Yes","Yes","Yes","No","Demanding","Yes","Mac","Yes","Risk-friendly","Yes","Umm...","Yes","Space","No","In-person","Yes","No","","Yes","Grrr people","No","","","Yes","Yes","No","","","Yes","Yes","No","No","Rent","","","Yes","","","","","","","","","","","","","","","$75,000 - $100,000","Male","High School Diploma","Single (no kids)","No",1,1,1,1
4762,1943,"Male","$100,001 - $150,000","Married (no kids)","Doctoral Degree","Republican","","","","","","","","No","Yes","No","No","No","Yes","Yes","Science","Try first","No","Yes","No","No","Giving","Yes","No","Pragmatist","No","No","","","Yes","Happy","Yes","Yes","","","","No","End","Yes","Yes","","","","No","","No","Mysterious","No","Yes","Tunes","People","No","Yes","Yes","Yes","Yes","Demanding","No","","Yes","Risk-friendly","Yes","Yes!","No","Space","No","In-person","No","Yes","No","Yes","Yay people!","Yes","No","No","Yes","No","Yes","No","","","","","No","Own","Optimist","Dad","No","Yes","No","No","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes","$100,001 - $150,000","Male","Doctoral Degree","Married (no kids)","No",1,1,1,1
4764,1996,"Male","over $150,000","Married (w/kids)","Current K-12","Democrat","No","Yes","No","No","Yes","Yes","Private","","Yes","No","Yes","Yes","Yes","Yes","Art","Study first","Yes","Yes","Yes","Yes","Receiving","Yes","No","Pragmatist","Yes","No","Hot headed","Odd hours","No","Right","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","","In-person","No","No","","Yes","Yay people!","","","","","","","","Yes","Yes","No","No","Yes","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","","over $150,000","Male","Current K-12","Married (w/kids)","Yes",1,1,1,1
4765,1976,"Male","$100,001 - $150,000","Married (w/kids)","Bachelor's Degree","Democrat","No","No","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Study first","No","Yes","Yes","Yes","Receiving","Yes","No","Pragmatist","No","No","Cool headed","Odd hours","No","Happy","Yes","Yes","Yes","No","A.M.","Yes","Start","Yes","Yes","Circumstances","Yes","Yes","No","No","No","TMI","No","Yes","Tunes","People","No","No","Yes","Yes","Yes","Supportive","Yes","PC","No","Cautious","Yes","","No","","","In-person","No","Yes","Yes","Yes","Grrr people","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Own","Pessimist","Mom","Yes","Yes","No","Yes","Check!","Yes","No","No","Yes","No","No","Yes","No","No","No","$100,001 - $150,000","Male","Bachelor's Degree","Married (w/kids)","No",1,1,1,1
4767,1999,"Female","","Single (no kids)","Current K-12","Democrat","No","Yes","No","No","Yes","No","Public","No","No","No","Yes","No","Yes","Yes","Art","Try first","No","No","No","Yes","Giving","Yes","Yes","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","No","No","No","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","No","Yes","Yes","No","TMI","No","No","Tunes","People","Yes","Yes","Yes","No","No","Supportive","No","Mac","No","Cautious","Yes","Yes!","No","Space","No","In-person","No","No","Yes","No","Grrr people","Yes","No","No","No","No","No","Yes","No","Yes","No","Yes","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Only-child","No","Yes","No","$100,001 - $150,000","Female","Current K-12","Single (no kids)","Yes",0,1,1,1
4768,1960,"Female","over $150,000","Domestic Partners (no kids)","Bachelor's Degree","Democrat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Yes","No","Yes","Demanding","Yes","Mac","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","over $150,000","Female","Bachelor's Degree","Domestic Partners (no kids)","",1,1,1,1
4769,1971,"Female","$100,001 - $150,000","Married (w/kids)","Bachelor's Degree","Republican","Yes","","No","No","No","Yes","Private","No","Yes","No","Yes","Yes","No","Yes","Art","Study first","Yes","No","No","No","Giving","No","Yes","","No","Yes","Cool headed","","Yes","Happy","","No","No","No","A.M.","Yes","Start","","No","Me","No","","No","Yes","","TMI","No","","Tunes","Technology","Yes","No","Yes","No","No","Supportive","Yes","Mac","","Cautious","No","Umm...","No","Socialize","No","","No","No","Yes","Yes","Grrr people","No","No","No","Yes","No","Yes","No","No","","No","No","No","Own","Pessimist","Dad","No","No","Yes","No","Nope","Yes","No","No","Yes","Yes","","Yes","Yes","Yes","No","$100,001 - $150,000","Female","Bachelor's Degree","Married (w/kids)","Yes",1,1,1,1
4772,1977,"Male","$50,000 - $74,999","Married (w/kids)","Bachelor's Degree","Republican","No","Yes","No","No","No","Yes","Public","No","Yes","No","Yes","No","Yes","Yes","Science","Study first","No","Yes","Yes","Yes","Giving","No","No","Pragmatist","No","No","Cool headed","Odd hours","Yes","Happy","Yes","Yes","Yes","No","A.M.","Yes","End","Yes","No","Circumstances","Yes","No","Yes","No","No","TMI","No","No","Tunes","People","Yes","No","No","No","Yes","Supportive","No","PC","Yes","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","No","No","Yes","No","Yes","No","No","No","No","Yes","Yes","Own","Optimist","Dad","Yes","No","No","Yes","Nope","No","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","$50,000 - $74,999","Male","Bachelor's Degree","Married (w/kids)","Yes",1,1,1,1
4773,1947,"Male","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Democrat","No","No","No","No","No","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Study first","Yes","Yes","Yes","Yes","Giving","Yes","No","Pragmatist","Yes","No","Cool headed","","No","Right","No","Yes","No","No","P.M.","Yes","Start","No","Yes","Circumstances","No","No","Yes","No","No","TMI","No","Yes","Tunes","Technology","Yes","No","Yes","Yes","No","Demanding","No","Mac","Yes","Risk-friendly","No","Yes!","No","Space","No","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","","","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Own","Pessimist","Dad","Yes","Yes","No","No","Nope","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","$75,000 - $100,000","Male","Bachelor's Degree","Married (w/kids)","Yes",1,1,1,1
4774,1966,"Female","over $150,000","Domestic Partners (no kids)","Doctoral Degree","Democrat","No","Yes","No","No","Yes","Yes","Public","No","No","No","No","No","","Yes","","","Yes","Yes","Yes","Yes","Giving","","No","","","","Cool headed","Odd hours","Yes","Happy","No","Yes","No","Yes","A.M.","No","Start","Yes","No","Me","","No","Yes","Yes","Yes","TMI","No","Yes","","","","Yes","Yes","No","Yes","Demanding","No","Mac","Yes","Cautious","Yes","Umm...","No","Socialize","No","In-person","No","Yes","","No","Yay people!","Yes","No","Yes","Yes","Yes","No","No","Yes","No","No","Yes","No","Own","Optimist","Mom","Yes","No","Yes","No","Check!","Yes","No","No","Yes","No","Yes","Yes","Yes","No","Yes","over $150,000","Female","Doctoral Degree","Domestic Partners (no kids)","No",1,1,1,1
4776,1999,"Male","$100,001 - $150,000","Single (no kids)","Current K-12","Republican","","","","","","","","","No","","","Yes","","","","Try first","","","","Yes","","Yes","","","Yes","","","Standard hours","","","","","No","No","P.M.","","","","Yes","","","Yes","","Yes","","TMI","No","","","Technology","","","Yes","","No","","","","Yes","","No","","","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$100,001 - $150,000","Male","Current K-12","Single (no kids)","",1,1,1,1
4777,1997,"Female","under $25,000","Single (no kids)","Current K-12","Republican","Yes","Yes","No","No","Yes","Yes","Private","No","No","No","Yes","No","No","Yes","Science","Try first","No","Yes","Yes","No","Giving","No","Yes","Pragmatist","No","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","Yes","No","Yes","No","No","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","Yes","Yes","Demanding","No","Mac","Yes","Cautious","No","Umm...","No","Space","No","In-person","Yes","Yes","Yes","No","Grrr people","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Own","Optimist","Mom","No","No","Yes","Yes","Check!","No","No","No","Yes","Yes","No","Yes","No","No","Yes","under $25,000","Female","Current K-12","Single (no kids)","WTF",1,1,1,1
4780,1979,"Male","","Single (no kids)","High School Diploma","Republican","No","Yes","No","Yes","Yes","Yes","Public","No","No","No","Yes","Yes","Yes","Yes","Science","Study first","No","No","No","Yes","Receiving","No","Yes","Idealist","No","No","Cool headed","Odd hours","Yes","Happy","No","Yes","No","No","P.M.","Yes","Start","No","Yes","Circumstances","Yes","No","No","Yes","No","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","Yes","Yes","Yes","Demanding","No","","No","Cautious","No","Yes!","No","Space","No","In-person","Yes","Yes","No","No","Grrr people","No","No","No","Yes","Yes","No","No","No","No","No","Yes","No","Rent","Pessimist","Mom","No","Yes","No","Yes","Check!","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","over $150,000","Male","High School Diploma","Single (no kids)","Yes",0,1,1,1
4781,1979,"Female","over $150,000","Married (w/kids)","Associate's Degree","Republican","","Yes","","","","Yes","","","Yes","No","","Yes","","","","","","","","No","Giving","Yes","","","","","Hot headed","","Yes","Right","","Yes","Yes","Yes","P.M.","","","","No","","","No","","","","","","","","","Yes","Yes","","Yes","","","","Mac","","","","","","","","","Yes","","","Yes","","","","","","","No","","No","No","","","Yes","Own","","","No","Yes","Yes","Yes","","Yes","","","","","Yes","","","Yes","Yes","over $150,000","Female","Associate's Degree","Married (w/kids)","Yes",1,1,1,1
4782,1971,"Female","over $150,000","Married (w/kids)","","Democrat","","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","No","Yes","Art","Try first","No","Yes","No","No","Receiving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","No","A.M.","Yes","Start","Yes","No","Circumstances","","Yes","Yes","Yes","Yes","TMI","Yes","","Talk","Technology","No","Yes","Yes","No","No","Supportive","No","PC","","Cautious","Yes","","","","","Online","No","Yes","Yes","Yes","Grrr people","No","Yes","No","Yes","Yes","No","No","No","No","No","Yes","","Own","Optimist","Dad","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes","over $150,000","Female","High School Diploma","Married (w/kids)","No",1,1,1,0
4783,1981,"Female","under $25,000","Married (no kids)","High School Diploma","Republican","","","","","","","","Yes","Yes","No","Yes","Yes","No","Yes","Art","Try first","Yes","No","No","Yes","Giving","Yes","No","Pragmatist","Yes","Yes","Hot headed","Odd hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","No","Yes","No","Yes","TMI","","","","","","","","","","","","Mac","Yes","Risk-friendly","No","Yes!","No","Space","No","Online","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","under $25,000","Female","High School Diploma","Married (no kids)","",1,1,1,1
4784,1994,"Male","under $25,000","Single (no kids)","Current Undergraduate","Democrat","","","","","","","","","","","","","","","","","","No","","","Receiving","","","","","","","","","","","","No","Yes","","Yes","","Yes","No","","","","","","","","","","Tunes","Technology","No","","","","Yes","","Yes","PC","","","","","","","","In-person","No","No","No","","","","","","","","","","","","","","","","","","No","","","","Check!","Yes","No","No","No","Yes","Yes","Yes","No","No","","under $25,000","Male","Current Undergraduate","Single (no kids)","No",1,1,1,1
4785,1986,"Female","under $25,000","Single (no kids)","Bachelor's Degree","Republican","Yes","No","No","Yes","Yes","Yes","Private","No","Yes","Yes","No","Yes","Yes","Yes","Science","Study first","Yes","No","Yes","Yes","Giving","Yes","No","Idealist","No","Yes","Cool headed","Odd hours","No","Right","No","Yes","Yes","Yes","P.M.","Yes","Start","No","No","Circumstances","No","No","Yes","Yes","No","TMI","Yes","No","Tunes","Technology","No","Yes","Yes","No","No","Supportive","No","Mac","No","Cautious","Yes","Yes!","No","Space","Yes","In-person","No","No","Yes","Yes","Yay people!","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","No","Rent","Optimist","Mom","No","No","Yes","Yes","Nope","Yes","No","No","No","Yes","No","Yes","No","No","Yes","under $25,000","Female","Bachelor's Degree","Single (no kids)","No",1,1,1,1
4787,1973,"Male","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Republican","","No","No","Yes","No","Yes","Public","No","No","No","Yes","No","No","Yes","Science","Try first","Yes","No","No","No","Giving","No","","","","","","","","","","","","","","Yes","End","Yes","Yes","","Yes","Yes","Yes","Yes","No","TMI","No","No","Talk","Technology","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","No","No","No","Own","Optimist","Mom","No","No","Yes","No","Nope","Yes","","","","","","Yes","No","Yes","Yes","$75,000 - $100,000","Male","Bachelor's Degree","Married (w/kids)","Yes",1,1,1,1
4789,1970,"Female","over $150,000","Married (w/kids)","Bachelor's Degree","Democrat","","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","Yes","Yes","No","No","Giving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","No","A.M.","Yes","End","Yes","No","Me","","","Yes","","No","Mysterious","Yes","No","","","","Yes","Yes","No","Yes","Supportive","No","Mac","No","Risk-friendly","No","Yes!","No","Space","Yes","Online","Yes","Yes","Yes","No","Grrr people","No","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Rent","Optimist","Mom","No","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","over $150,000","Female","Bachelor's Degree","Married (w/kids)","Yes",1,1,1,1
