"USER_ID","Party","Income","Gender","HouseholdStatus","EducationLevel","Q109244","Q114152","Q115611","Q118232","Q98197","Q116953","Q117193"
6471,"Democrat","$75,000 - $100,000","","","Associate's Degree","","","","","","",""
6472,"Republican","over $150,000","Male","Single (no kids)","Current K-12","","","","","","","Standard hours"
6475,"Republican","under $25,000","Male","Single (no kids)","Current K-12","","","","","","",""
6476,"Democrat","","Male","Single (no kids)","Current Undergraduate","","","","Idealist","","Yes","Standard hours"
6477,"Democrat","under $25,000","Female","Domestic Partners (no kids)","High School Diploma","","","","","","",""
6478,"Democrat","","Male","Single (no kids)","Current Undergraduate","","","","Pragmatist","","Yes","Standard hours"
6481,"Republican","","Female","Single (no kids)","Current Undergraduate","","","","Idealist","","",""
6483,"Democrat","","Female","","Current K-12","","","","","","No","Standard hours"
6484,"Republican","","Male","","Current K-12","","","","Idealist","","No","Standard hours"
6485,"Republican","","Female","Single (no kids)","Current Undergraduate","","","","Idealist","","Yes","Odd hours"
6486,"Democrat","$50,000 - $74,999","Female","Single (no kids)","Bachelor's Degree","","","","Idealist","","No","Odd hours"
6488,"Republican","$50,000 - $74,999","Male","Single (no kids)","High School Diploma","","","","Idealist","","Yes","Standard hours"
6491,"Republican","under $25,000","Female","Single (no kids)","Current K-12","","","","","","","Standard hours"
6492,"Republican","$50,000 - $74,999","Male","Single (no kids)","High School Diploma","","","","Pragmatist","","Yes","Standard hours"
6493,"Democrat","","Female","Married (w/kids)","Master's Degree","","","","","","",""
6495,"Republican","over $150,000","Male","Single (no kids)","Current Undergraduate","","","","","","",""
6496,"Democrat","$25,001 - $50,000","Female","Married (w/kids)","High School Diploma","","","","","","Yes",""
6497,"Democrat","","Male","Single (no kids)","","","","","","","Yes","Standard hours"
6498,"Democrat","$75,000 - $100,000","Male","Single (no kids)","Current Undergraduate","","","","","","Yes","Odd hours"
6499,"Democrat","","Male","Single (no kids)","Current K-12","","","","","","No",""
6500,"Democrat","$25,001 - $50,000","Male","Married (no kids)","Current Undergraduate","","","","","","",""
6501,"Democrat","$50,000 - $74,999","Female","Domestic Partners (no kids)","Current Undergraduate","","","","","","","Standard hours"
6503,"Democrat","$75,000 - $100,000","Female","Married (w/kids)","Master's Degree","","","","","","Yes","Standard hours"
6504,"Republican","$50,000 - $74,999","Male","Married (w/kids)","Current Undergraduate","","","","","","",""
6505,"Democrat","","Male","Single (no kids)","Bachelor's Degree","","","","Pragmatist","","",""
6506,"Republican","$75,000 - $100,000","Male","Single (no kids)","Current K-12","","","","Pragmatist","","No","Standard hours"
6508,"Democrat","$100,001 - $150,000","Male","","High School Diploma","","","","Pragmatist","","No","Odd hours"
6509,"Democrat","","Male","Single (no kids)","Current K-12","","","","Idealist","","","Standard hours"
6510,"Republican","under $25,000","Female","Single (no kids)","High School Diploma","","","","Idealist","","","Standard hours"
6512,"Republican","$100,001 - $150,000","Female","Single (no kids)","","","","","","","","Standard hours"
6513,"Democrat","under $25,000","Female","Single (no kids)","Current Undergraduate","","","","Idealist","","",""
6514,"Democrat","over $150,000","Male","Single (no kids)","Doctoral Degree","","","","Pragmatist","","","Odd hours"
6515,"Democrat","under $25,000","Male","Domestic Partners (no kids)","Current K-12","","","","Idealist","","","Standard hours"
6516,"Republican","$50,000 - $74,999","Male","Single (no kids)","Bachelor's Degree","","","","Idealist","","",""
6517,"Democrat","$50,000 - $74,999","Male","Married (no kids)","Associate's Degree","","","","","","","Standard hours"
6518,"Democrat","under $25,000","Female","Single (no kids)","Current Undergraduate","","","","","","",""
6520,"Republican","","Male","Married (w/kids)","Bachelor's Degree","","","","Pragmatist","","",""
6522,"Republican","","Male","Married (w/kids)","Associate's Degree","","","","","","",""
6523,"Democrat","","Male","","","","","","","","",""
6526,"Democrat","$50,000 - $74,999","Male","Single (no kids)","Current Undergraduate","","","","","","",""
6527,"Republican","","Female","","Current K-12","","","","Idealist","","",""
6528,"Democrat","","Male","","Bachelor's Degree","","","","","","",""
6530,"Republican","$25,001 - $50,000","Male","Single (no kids)","Current Undergraduate","","","","","","",""
6531,"Democrat","$50,000 - $74,999","Male","Single (no kids)","Master's Degree","","","","","","",""
6532,"Democrat","$75,000 - $100,000","Male","Single (no kids)","High School Diploma","","","","Pragmatist","","",""
6533,"Republican","","Male","","Current Undergraduate","","","","Idealist","","",""
6535,"Democrat","$75,000 - $100,000","Female","Single (no kids)","Current K-12","","","","","","",""
6536,"Democrat","$75,000 - $100,000","Male","Married (no kids)","Master's Degree","","","","","","",""
6538,"Democrat","","Male","Single (no kids)","Current K-12","","","","","","",""
6539,"Republican","under $25,000","Male","Single (no kids)","Current K-12","","","","","","",""
6541,"Democrat","over $150,000","Female","Single (no kids)","Current K-12","","","","","","",""
6542,"Democrat","","Male","","","","","","","","",""
6543,"Democrat","$25,001 - $50,000","Female","Single (no kids)","Current K-12","","","","","","",""
6545,"Republican","","Male","Single (no kids)","Current Undergraduate","","","","","","",""
6546,"Republican","under $25,000","Male","Single (no kids)","Current K-12","","","","","","",""
6547,"Democrat","under $25,000","","Married (w/kids)","High School Diploma","","","","","","",""
6548,"Republican","","Female","Single (no kids)","High School Diploma","","","","","","",""
6549,"Republican","","Female","Single (no kids)","Current K-12","","","","Idealist","","",""
6551,"Republican","under $25,000","Male","Single (no kids)","Current K-12","","","","Idealist","","",""
6552,"Democrat","","","Married (w/kids)","High School Diploma","","","","Idealist","","",""
6555,"Democrat","$75,000 - $100,000","Female","","Current K-12","","","","Idealist","","",""
6556,"Republican","$50,000 - $74,999","Female","Single (no kids)","Current K-12","","","","","","",""
6557,"Republican","$50,000 - $74,999","Female","Single (no kids)","Current K-12","","","","","","",""
6558,"Democrat","under $25,000","Female","Single (no kids)","Current Undergraduate","","","","","","",""
6560,"Democrat","","Female","Single (no kids)","Current K-12","","","","","","",""
6561,"Democrat","","Female","","Current K-12","","","","","","",""
6562,"Republican","$25,001 - $50,000","Male","Married (w/kids)","","","","","Idealist","","",""
6563,"Democrat","over $150,000","Male","Married (w/kids)","Current K-12","","","","","","",""
6564,"Democrat","","Female","Single (no kids)","Current Undergraduate","","","","","","",""
6568,"Democrat","","Male","","Current K-12","","","","","","",""
6569,"Democrat","$100,001 - $150,000","Female","Single (no kids)","Current K-12","","","","Idealist","","",""
6570,"Republican","$75,000 - $100,000","Female","Single (no kids)","Current Undergraduate","","","","Pragmatist","","",""
6571,"Republican","under $25,000","Male","Single (no kids)","","","","","Idealist","","",""
6572,"Democrat","under $25,000","Female","Single (no kids)","Current K-12","","","","","","",""
6573,"Democrat","under $25,000","Male","Single (no kids)","Bachelor's Degree","","","","","","",""
6574,"Republican","","Female","Domestic Partners (no kids)","","","","","","","",""
6575,"Democrat","under $25,000","Female","Single (no kids)","High School Diploma","","","","","","",""
6579,"Democrat","$50,000 - $74,999","Female","","Current K-12","","","","","","",""
6581,"Democrat","","Female","","Current K-12","","","","","","",""
6584,"Democrat","","Female","Single (no kids)","Current K-12","","","","","","",""
6587,"Democrat","","Male","","Current K-12","","","","","","",""
6588,"Democrat","$50,000 - $74,999","Female","Married (no kids)","Bachelor's Degree","","","","Idealist","","",""
6590,"Democrat","","Male","","Current K-12","","","","","","",""
6591,"Democrat","under $25,000","Male","Single (no kids)","Bachelor's Degree","","","","","","",""
6592,"Democrat","","Male","Single (no kids)","Current K-12","","","","","","",""
6593,"Republican","under $25,000","Female","Single (no kids)","Associate's Degree","","","","","","",""
6594,"Republican","$75,000 - $100,000","Male","Married (no kids)","Bachelor's Degree","","","","","","",""
6596,"Republican","$50,000 - $74,999","Male","Single (no kids)","High School Diploma","","","","","","",""
6597,"Republican","$25,001 - $50,000","Female","Married (w/kids)","High School Diploma","","","","","","",""
6598,"Democrat","","","Single (no kids)","Current K-12","","","","","","",""
6599,"Democrat","$25,001 - $50,000","Female","Single (no kids)","High School Diploma","","","","","","",""
6600,"Democrat","over $150,000","Male","Married (w/kids)","Master's Degree","","","","","","",""
6601,"Republican","$50,000 - $74,999","Male","Single (no kids)","Bachelor's Degree","","","","","","",""
6603,"Republican","over $150,000","Female","Married (no kids)","Master's Degree","","","","Pragmatist","","",""
6604,"Democrat","","Male","Single (no kids)","Current Undergraduate","","","","","","",""
6605,"Democrat","$50,000 - $74,999","Female","Married (w/kids)","Master's Degree","","","","Idealist","","",""
6607,"Republican","","Female","","Current Undergraduate","","","","","","",""
6610,"Republican","$50,000 - $74,999","Male","Single (no kids)","Current Undergraduate","","","","","","",""
6611,"Democrat","$50,000 - $74,999","Female","Single (no kids)","Current K-12","","","","","","",""
6612,"Democrat","under $25,000","Female","Single (no kids)","Current Undergraduate","","","","Idealist","","",""
6613,"Democrat","under $25,000","Male","Married (no kids)","Current Undergraduate","","","","","","",""
6614,"Democrat","","Female","Single (no kids)","Current K-12","","","","","","",""
6615,"Democrat","over $150,000","","Single (no kids)","Master's Degree","","","","Idealist","","",""
6617,"Republican","","Male","","High School Diploma","","","","","","",""
6620,"Republican","over $150,000","Male","Married (w/kids)","Current Undergraduate","","","","","","",""
6621,"Republican","","Male","Single (no kids)","","","","","","","",""
6622,"Democrat","","Male","Single (no kids)","Current Undergraduate","","","","Idealist","","",""
6624,"Democrat","$50,000 - $74,999","Male","Married (w/kids)","Associate's Degree","","","","Pragmatist","","",""
6625,"Democrat","","Female","Single (no kids)","","","","","","","",""
6627,"Democrat","$75,000 - $100,000","Male","Married (no kids)","Bachelor's Degree","","","","Idealist","","",""
6628,"Republican","","Male","Married (w/kids)","High School Diploma","","","","","","",""
6630,"Democrat","","Female","Single (no kids)","Current Undergraduate","","","","Idealist","","",""
6632,"Republican","","Male","Single (no kids)","","","","","Pragmatist","","",""
6635,"Republican","","Male","","","","","","","","",""
6636,"Democrat","","Female","Single (no kids)","High School Diploma","","","","","","",""
6638,"Republican","$25,001 - $50,000","Female","Married (w/kids)","High School Diploma","","","","Pragmatist","","",""
6641,"Democrat","$50,000 - $74,999","Female","","Current K-12","","","","","","",""
6643,"Democrat","$25,001 - $50,000","Male","Single (w/kids)","Current Undergraduate","","","","Idealist","","",""
6646,"Democrat","$50,000 - $74,999","Male","Domestic Partners (no kids)","Current Undergraduate","","","","","","",""
6649,"Democrat","over $150,000","Male","Married (w/kids)","Master's Degree","","","","","","",""
6650,"Republican","","Female","","Doctoral Degree","","","","","","",""
6651,"Republican","under $25,000","Male","Single (no kids)","Current Undergraduate","","","","","","",""
6653,"Republican","under $25,000","Female","Single (no kids)","Current K-12","","","","","","",""
6654,"Republican","$75,000 - $100,000","Female","Married (w/kids)","Associate's Degree","","","","","","",""
6656,"Democrat","under $25,000","Male","Single (no kids)","Current K-12","","","","","","",""
6657,"Republican","under $25,000","Male","Single (no kids)","Current K-12","","","","","","",""
6660,"Democrat","under $25,000","Male","Domestic Partners (no kids)","High School Diploma","","","","","","",""
6661,"Democrat","","Female","Single (no kids)","Current Undergraduate","","","","","","",""
6663,"Democrat","$50,000 - $74,999","Male","Single (no kids)","Bachelor's Degree","","","","","","",""
6665,"Republican","","","","","","","","","","",""
6668,"Democrat","","Male","Single (no kids)","Current K-12","","","","","","",""
6669,"Democrat","","Female","Single (no kids)","","","","","","","",""
6670,"Democrat","$100,001 - $150,000","Male","Single (no kids)","Current K-12","","","","","","",""
6672,"Democrat","under $25,000","","Single (no kids)","Current K-12","","","","Pragmatist","","",""
6673,"Democrat","","","","Current Undergraduate","","","","","","",""
6674,"Republican","under $25,000","Female","Single (no kids)","High School Diploma","","","","Pragmatist","","",""
6676,"Republican","$25,001 - $50,000","Female","Married (w/kids)","Current Undergraduate","","","","Idealist","","",""
6678,"Republican","over $150,000","Male","Single (no kids)","Current K-12","","","","Idealist","","",""
6679,"Democrat","$75,000 - $100,000","","Single (w/kids)","Doctoral Degree","","","","","","",""
6681,"Republican","","Male","","Current K-12","","","","","","",""
6684,"Democrat","$50,000 - $74,999","Male","Single (no kids)","Current Undergraduate","","","","","","",""
