"USER_ID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","IIncome","IGender","IEducationLevel","IHouseholdStatus","Q98197113181","HasIncome","HasGender","HasHouseholdStatus","HasEducationLevel"
5861,1999,"Male","$100,001 - $150,000","","Current K-12","Yes","No","No","No","No","No","Private","No","No","Yes","No","No","Yes","Yes","Art","Study first","No","No","Yes","No","Giving","Yes","Yes","Pragmatist","No","Yes","Hot headed","Standard hours","No","Right","No","No","No","Yes","A.M.","No","Start","Yes","No","Me","Yes","Yes","No","Yes","Yes","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","No","No","Demanding","No","PC","Yes","Risk-friendly","No","Umm...","No","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","Yes","No","Yes","No","Yes","Yes","No","No","Yes","No","Yes","Yes","Own","Optimist","Dad","No","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","$100,001 - $150,000","Male","Current K-12","Single (no kids)","Yes",1,1,0,1
5866,1997,"Male","under $25,000","Single (no kids)","Current K-12","No","Yes","","No","","Yes","Public","","Yes","","No","","","","Science","","","No","","No","Receiving","Yes","Yes","","","Yes","","","","Happy","","","","","","","","","Yes","","","","","Yes","","","","","","","","Yes","","","No","Demanding","","Mac","","Cautious","","Umm...","","Space","","","","","Yes","Yes","Grrr people","Yes","Yes","Yes","","","No","","Yes","No","","Yes","","","","","No","Yes","","Yes","","Yes","No","No","Yes","","No","Yes","No","","","under $25,000","Male","Current K-12","Single (no kids)","",1,1,1,1
5868,1982,"Male","","Married (no kids)","Current Undergraduate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","Yes","Yes","Yes","","","","Yes","","No","Yes!","No","Space","No","In-person","Yes","No","Yes","No","Grrr people","Yes","No","No","Yes","Yes","No","Yes","","","","","Yes","Own","Pessimist","Mom","No","","Yes","","","","","","","","","","","","No","$100,001 - $150,000","Male","Current Undergraduate","Married (no kids)","",0,1,1,1
5877,1972,"Male","$75,000 - $100,000","Single (w/kids)","High School Diploma","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","Yes","Yes","No","Mysterious","Yes","No","","Technology","No","Yes","Yes","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Optimist","","","No","Yes","Yes","","","","","","","Yes","","","No","","$75,000 - $100,000","Male","High School Diploma","Single (w/kids)","No",1,1,1,1
5880,1977,"Female","$75,000 - $100,000","Married (no kids)","Master's Degree","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","","","Online","No","","","","","","","","","","","","","","","","","","","","","No","No","Yes","","No","","","","","","Yes","Yes","No","Yes","$75,000 - $100,000","Female","Master's Degree","Married (no kids)","No",1,1,1,1
5883,1981,"Female","","Single (no kids)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Happy","No","No","Yes","Yes","P.M.","Yes","End","Yes","Yes","Circumstances","No","No","No","No","No","Mysterious","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","$25,001 - $50,000","Female","Current Undergraduate","Single (no kids)","",0,1,1,0
5884,1970,"Male","over $150,000","Married (w/kids)","Master's Degree","","No","No","","No","No","Public","No","Yes","No","Yes","No","Yes","Yes","Art","","","","","","","","","","","","","","","","","","","","P.M.","Yes","Start","Yes","Yes","Circumstances","Yes","No","Yes","Yes","No","Mysterious","Yes","No","Tunes","Technology","","","","","","","","","","","","","","","","","","","","","","Yes","","","No","Yes","Yes","Yes","Yes","","","","No","Own","Optimist","","Yes","Yes","No","Yes","Check!","Yes","No","","","","","","","","No","over $150,000","Male","Master's Degree","Married (w/kids)","",1,1,1,1
5903,1993,"Female","","Single (no kids)","Current Undergraduate","","","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Start","","","Circumstances","","","","","","","","","","People","","","","","","","","Mac","","","","","","","","In-person","Yes","Yes","Yes","","","","","","","Yes","","","","","Yes","Yes","Yes","","","","","","","","","","","","","","","Only-child","","","Yes","under $25,000","Female","Current Undergraduate","Single (no kids)","",0,1,1,1
5911,1993,"Male","over $150,000","Single (no kids)","Current Undergraduate","No","No","No","No","No","Yes","Public","No","Yes","Yes","No","Yes","Yes","Yes","Science","Study first","No","Yes","Yes","No","Giving","Yes","Yes","Pragmatist","No","No","Hot headed","Standard hours","No","Right","Yes","Yes","No","Yes","P.M.","No","Start","Yes","No","Circumstances","Yes","No","No","Yes","No","TMI","No","No","Tunes","People","No","No","Yes","Yes","Yes","Supportive","No","Mac","No","Cautious","No","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!","No","No","Yes","Yes","No","Yes","Yes","No","No","No","No","Yes","Rent","Optimist","Dad","No","No","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","over $150,000","Male","Current Undergraduate","Single (no kids)","No",1,1,1,1
5912,1991,"Male","$25,001 - $50,000","Single (no kids)","Current Undergraduate","","No","No","No","No","Yes","Public","Yes","Yes","No","No","Yes","No","Yes","Science","Study first","Yes","Yes","Yes","No","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","Yes","Happy","Yes","No","Yes","Yes","P.M.","Yes","End","Yes","No","Circumstances","Yes","Yes","Yes","Yes","Yes","Mysterious","No","No","Tunes","People","No","No","Yes","Yes","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Space","No","","Yes","Yes","Yes","Yes","Grrr people","No","Yes","Yes","No","No","Yes","No","No","Yes","No","","No","Rent","Pessimist","","No","No","No","Yes","Nope","Yes","No","No","","","","Yes","Yes","No","","$25,001 - $50,000","Male","Current Undergraduate","Single (no kids)","No",1,1,1,1
5917,1976,"Female","$75,000 - $100,000","Married (no kids)","Master's Degree","","","No","Yes","Yes","No","Public","No","Yes","No","Yes","Yes","Yes","Yes","Art","Study first","Yes","No","Yes","Yes","Giving","Yes","No","Pragmatist","Yes","Yes","Hot headed","Odd hours","No","Happy","Yes","Yes","Yes","No","A.M.","No","End","Yes","Yes","Circumstances","No","No","Yes","No","Yes","Mysterious","No","Yes","","","","No","Yes","No","Yes","Demanding","Yes","Mac","Yes","Cautious","No","Yes!","No","Space","Yes","Online","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","Yes","No","No","Yes","","","No","Yes","Own","Optimist","Dad","Yes","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","No","No","$75,000 - $100,000","Female","Master's Degree","Married (no kids)","No",1,1,1,1
5924,1996,"Male","under $25,000","Domestic Partners (no kids)","Current K-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Yay people!","No","No","No","No","Yes","No","No","Yes","Yes","No","Yes","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","under $25,000","Male","Current K-12","Domestic Partners (no kids)","Yes",1,1,1,1
5933,1985,"Male","","Single (no kids)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","","","","","","","Yes","End","Yes","Yes","Me","No","Yes","Yes","Yes","","","","","Tunes","People","","","","Yes","No","","No","","","","","","No","","","","","","","Yes","Yay people!","","","","","Yes","No","","","No","No","No","Yes","Own","Optimist","Dad","No","No","Yes","Yes","Check!","Yes","","","","Yes","Yes","Yes","","","","$25,001 - $50,000","Male","Master's Degree","Single (no kids)","",0,1,1,0
5934,1979,"Male","$50,000 - $74,999","Married (no kids)","High School Diploma","Yes","No","No","Yes","Yes","Yes","Public","No","Yes","No","No","Yes","No","Yes","Science","Study first","No","Yes","Yes","No","Giving","Yes","No","Idealist","Yes","No","","","Yes","Right","No","","","","","","","","","","","","","","","","","","Talk","People","No","Yes","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","","Own","Optimist","Mom","Yes","No","No","Yes","Check!","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","$50,000 - $74,999","Male","High School Diploma","Married (no kids)","No",1,1,1,1
5941,2000,"Female","","Single (no kids)","Current K-12","","","","","","","","","","","","","","","","","","","No","No","Giving","Yes","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","","No","Yes","","","Mac","","","","","","","","","","","","","","","","No","","","","","Yes","","","No","","Own","Optimist","Dad","No","No","Yes","Yes","","Yes","No","No","Yes","Yes","Yes","Yes","","","Yes","$50,000 - $74,999","Female","Current K-12","Single (no kids)","",0,1,1,1
5948,1999,"Male","","Single (no kids)","Current K-12","","","","","","","","","","","","","","","","","","","","","","","Yes","","","","","Standard hours","No","Right","","Yes","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","Grrr people","","","","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Own","Pessimist","Mom","No","No","Yes","Yes","Nope","Yes","No","No","Yes","","Yes","Yes","","","","$75,000 - $100,000","Male","Current K-12","Single (no kids)","",0,1,1,1
5955,1996,"Male","$75,000 - $100,000","Single (no kids)","High School Diploma","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","Mac","","","","","","","","","","","","","","Yes","No","Yes","","No","Yes","Yes","Yes","","","No","No","","","","","","","","","","","","","No","No","Yes","Yes","No","","$75,000 - $100,000","Male","High School Diploma","Single (no kids)","No",1,1,1,1
5958,1997,"Male","under $25,000","Single (no kids)","Current K-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Mysterious","No","No","Tunes","People","No","No","Yes","Yes","Yes","Demanding","No","PC","No","Cautious","Yes","Umm...","No","Space","No","In-person","No","Yes","","Yes","Grrr people","No","No","Yes","","","Yes","","","","","","","","Optimist","Mom","No","No","No","Yes","","No","","No","No","No","Yes","","","","","under $25,000","Male","Current K-12","Single (no kids)","No",1,1,1,1
5960,1990,"Male","over $150,000","Single (no kids)","High School Diploma","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Start","","","","","","","","","","","","","","","Yes","Yes","No","No","Supportive","Yes","PC","","","","","","","","","","","","","","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No","No","Rent","","","No","No","No","Yes","Check!","Yes","No","No","No","No","Yes","Yes","Yes","No","","over $150,000","Male","High School Diploma","Single (no kids)","No",1,1,1,1
5963,1995,"Male","$50,000 - $74,999","Domestic Partners (no kids)","Current Undergraduate","No","No","Yes","No","No","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Art","","No","Yes","No","No","Giving","No","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Happy","No","Yes","No","No","P.M.","Yes","Start","No","No","Me","No","Yes","Yes","Yes","Yes","TMI","No","No","Tunes","People","Yes","No","Yes","Yes","No","","No","PC","Yes","Risk-friendly","No","Umm...","No","Socialize","No","In-person","No","No","Yes","No","Yay people!","Yes","No","Yes","Yes","Yes","No","No","Yes","No","No","No","Yes","Own","Optimist","Dad","No","No","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","","$50,000 - $74,999","Male","Current Undergraduate","Domestic Partners (no kids)","Yes",1,1,1,1
5965,NA,"Male","","","Current K-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","People","No","Yes","Yes","Yes","No","Supportive","Yes","Mac","No","Cautious","No","Umm...","No","Space","Yes","In-person","No","Yes","Yes","","","Yes","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No","Own","Optimist","Dad","No","No","No","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","","$25,001 - $50,000","Male","Current K-12","Single (no kids)","No",0,1,0,1
5970,1992,"Female","under $25,000","Single (no kids)","Current Undergraduate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No","Yes","","","","","","","under $25,000","Female","Current Undergraduate","Single (no kids)","",1,1,1,1
5972,NA,"Female","$75,000 - $100,000","Married (no kids)","Bachelor's Degree","No","Yes","No","Yes","No","Yes","Public","No","Yes","No","No","Yes","No","Yes","Art","Try first","Yes","Yes","Yes","Yes","Giving","Yes","No","Idealist","Yes","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","No","No","A.M.","Yes","Start","Yes","No","Me","No","No","Yes","Yes","No","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","No","Yes","Yes","Demanding","No","Mac","Yes","Cautious","Yes","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Own","Optimist","","No","Yes","Yes","No","Check!","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","","$75,000 - $100,000","Female","Bachelor's Degree","Married (no kids)","WTF",1,1,1,1
5974,1989,"Female","","Single (no kids)","Current Undergraduate","","No","No","Yes","No","No","Public","Yes","Yes","No","Yes","Yes","","","","","","","No","Yes","Giving","Yes","No","Pragmatist","No","Yes","","","","","","","","","","","","","","","No","No","No","No","Yes","TMI","No","No","Tunes","Technology","No","Yes","No","Yes","Yes","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Space","Yes","In-person","Yes","Yes","Yes","No","Grrr people","No","No","Yes","No","Yes","No","Yes","","","","","No","","Pessimist","Mom","No","No","Yes","Yes","Nope","Yes","No","No","Yes","No","No","","","","","$50,000 - $74,999","Female","Current Undergraduate","Single (no kids)","No",0,1,1,1
5976,1964,"Male","$100,001 - $150,000","Married (no kids)","High School Diploma","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Me","","","","","","","","","Tunes","Technology","No","","","Yes","Yes","Supportive","No","Mac","","Risk-friendly","","Yes!","","Socialize","No","","Yes","Yes","","Yes","Yay people!","Yes","Yes","","","","","No","","","","","","","","","","","","","Nope","Yes","No","No","","","","","","","","$100,001 - $150,000","Male","High School Diploma","Married (no kids)","No",1,1,1,1
5980,1995,"Male","$75,000 - $100,000","Domestic Partners (w/kids)","High School Diploma","Yes","Yes","No","No","No","No","Public","Yes","Yes","Yes","No","No","Yes","No","Art","Study first","Yes","","Yes","No","Giving","Yes","Yes","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","No","Yes","No","No","No","Mysterious","Yes","No","Tunes","People","No","Yes","Yes","Yes","No","Demanding","No","Mac","Yes","Cautious","No","Umm...","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","No","No","Yes","No","No","Yes","No","Yes","Yes","No","No","No","Own","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","","No","","$75,000 - $100,000","Male","High School Diploma","Domestic Partners (w/kids)","No",1,1,1,1
5983,1996,"Female","$25,001 - $50,000","Single (no kids)","Current K-12","No","Yes","No","No","No","No","Public","No","Yes","No","No","No","Yes","Yes","Science","Study first","Yes","Yes","Yes","No","Receiving","No","Yes","Idealist","No","Yes","Hot headed","Standard hours","Yes","Happy","Yes","No","No","No","P.M.","Yes","Start","No","No","Circumstances","Yes","Yes","Yes","No","No","TMI","No","No","Tunes","People","No","Yes","Yes","Yes","Yes","Supportive","No","PC","No","Risk-friendly","No","Yes!","No","Socialize","No","In-person","No","No","Yes","Yes","Grrr people","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Rent","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","No","Yes","Yes","Only-child","No","No","","$25,001 - $50,000","Female","Current K-12","Single (no kids)","No",1,1,1,1
